guidename,runtime,obs,df,sig,assymmetry,i,time,loss 
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2540,1575814067.9203775,5.028880435677099
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2550,1575814067.9413211,5.217417168987911
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2560,1575814067.9692469,5.611292120295834
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2570,1575814067.992185,5.305900778482486
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2580,1575814068.0131292,5.334044023761959
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2590,1575814068.0410542,7.972647714226884
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2600,1575814068.0619984,3.5489044665647276
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2610,1575814068.0869317,7.386952711066693
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2620,1575814068.1088731,6.094530257013531
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2630,1575814068.134804,5.446490579469068
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2640,1575814068.1607342,5.394235685089193
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2650,1575814068.1856678,4.794502261920074
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2660,1575814068.211599,3.434189271748953
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2670,1575814068.2405217,7.129079161602762
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2680,1575814068.268447,6.045427651164863
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2690,1575814068.2953742,5.702339612982158
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2700,1575814068.3203075,5.6526453610818
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2710,1575814068.3492303,6.502140595685807
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2720,1575814068.3761582,4.321198768305486
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2730,1575814068.4020894,8.435384161693095
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2740,1575814068.4250276,4.180716829799959
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2750,1575814068.4479666,6.42540728839303
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2760,1575814068.4719021,5.545693352913032
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2770,1575814068.4978335,5.0106869136442205
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2780,1575814068.5227666,5.369201062043015
meanfield,1575814061.9164343,tensor(4.),tensor(5.),tensor(0.4000),2.0,2790,1575814068.550692,5.73260404642842
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,0,1575814085.634005,5.29773378239636
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,10,1575814085.7317429,5.913758592692488
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,20,1575814085.8254921,5.762577248589735
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,30,1575814085.9212363,0.9152723672699721
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,40,1575814086.021967,2.2286739780730063
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,50,1575814086.1216998,1.3415039842728351
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,60,1575814086.2234282,1.9920385036921382
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,70,1575814086.3231618,1.4872040752033033
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,80,1575814086.4199026,2.339930720646257
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,90,1575814086.516644,1.2742139014008043
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,100,1575814086.6103928,1.5217918108318051
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,110,1575814086.7071345,1.5496366985790333
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,120,1575814086.8038762,1.2691610667720348
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,130,1575814086.896628,3.05789382075577
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,140,1575814086.9973583,2.236000548893893
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,150,1575814087.0921047,1.3356084936103876
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,160,1575814087.1878488,1.603665717736669
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,170,1575814087.2806008,1.333187287635557
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,180,1575814087.37435,1.2458454760215998
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,190,1575814087.4700937,1.4050171358847603
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,200,1575814087.565838,0.9326228534722123
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,210,1575814087.665571,1.534689824489008
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,220,1575814087.7623124,1.5055857090020524
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,230,1575814087.8600512,0.9700532770964034
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,240,1575814087.958787,2.9692324442060674
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,250,1575814088.0555286,1.8743356997765408
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,260,1575814088.1532667,1.2613605305014661
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,270,1575814088.2500086,1.4945197826429697
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,280,1575814088.3447545,1.2981243120566703
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,290,1575814088.4414964,1.954796294760543
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,300,1575814088.5392346,1.025011883306313
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,310,1575814088.6389682,1.0628405440913096
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,320,1575814088.735709,1.8411169605958038
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,330,1575814088.831453,1.6663151742114855
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,340,1575814088.927197,1.5389837778347104
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,350,1575814089.0239384,1.536350077477381
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,360,1575814089.1176877,1.6385363018356527
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,370,1575814089.2124343,1.8306298740625193
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,380,1575814089.3081782,1.8040960941401667
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,390,1575814089.4039223,0.9665776231847847
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,400,1575814089.4986694,0.8392871375612323
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,410,1575814089.5964077,1.4046483996436523
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,420,1575814089.6901572,1.2574815834666548
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,430,1575814089.7888935,2.3941524557277334
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,440,1575814089.8846364,0.9148326757475136
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,450,1575814089.9823751,1.148080132590908
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,460,1575814090.0781198,2.6456571595601277
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,470,1575814090.1738632,1.3890527928504055
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,480,1575814090.2696073,1.4883960201587685
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,490,1575814090.3623593,1.5102590288459206
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,500,1575814090.4551113,1.3793151995655035
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,510,1575814090.5558424,1.2399868162133911
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,520,1575814090.6525826,1.5382910184908811
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,530,1575814090.7503219,1.3654697097452375
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,540,1575814090.8470626,0.9812965725331662
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,550,1575814090.9448013,1.5112039500627257
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,560,1575814091.0435371,1.1003763551926502
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,570,1575814091.1402788,1.3420329813373832
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,580,1575814091.23702,1.2254261993935631
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,590,1575814091.3347583,0.9525711930647769
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,600,1575814091.4324977,1.0316022875518711
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,610,1575814091.5332286,1.4821481684463214
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,620,1575814091.6339586,1.452838775163029
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,630,1575814091.7356863,1.4148673057776078
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,640,1575814091.8364172,1.3949036395626973
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,650,1575814091.934156,1.6757050858278428
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,660,1575814092.0338895,1.353462806908306
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,670,1575814092.131628,1.1099372506379312
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,680,1575814092.228369,1.342617137749672
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,690,1575814092.32511,1.0687317311877456
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,700,1575814092.4228485,1.6624455514173702
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,710,1575814092.523579,1.1594011083637463
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,720,1575814092.6213179,1.3630653667966743
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,730,1575814092.725041,1.336137884703699
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,740,1575814092.8237767,1.7951498572483613
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,750,1575814092.9235098,1.456744998878138
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,760,1575814093.022246,0.8984880230038441
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,770,1575814093.1209817,3.4149875332178192
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,780,1575814093.2197173,1.9120575711277927
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,790,1575814093.3254347,1.7705411119793921
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,800,1575814093.4261653,1.342972542679382
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,810,1575814093.5249012,1.182342723653813
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,820,1575814093.6216426,1.1654339765767794
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,830,1575814093.719381,1.3752574179219315
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,840,1575814093.81712,2.4890093308295773
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,850,1575814093.9138613,0.5184727095317427
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,860,1575814094.0115998,1.4223102519691542
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,870,1575814094.1093383,1.2874547288208495
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,880,1575814094.2080746,1.646685106388881
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,890,1575814094.3068106,1.7234393950246654
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,900,1575814094.405546,0.9427407984423346
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,910,1575814094.5052795,1.8230512875496818
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,920,1575814094.6040154,1.4694575141104904
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,930,1575814094.7037492,1.3516708562182158
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,940,1575814094.8024848,1.0083619037446159
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,950,1575814094.900223,1.354218388548111
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,960,1575814094.9999561,1.1631059243419004
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,970,1575814095.0986922,1.286758569438819
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,980,1575814095.1954343,1.0806148670495812
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,990,1575814095.2931721,1.7244472372875699
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1000,1575814095.3899136,1.2732519167640546
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1010,1575814095.4916415,1.2596085196560414
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1020,1575814095.58938,1.7537770582874583
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1030,1575814095.6871188,1.4922915980954812
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1040,1575814095.7838602,1.5943952347693662
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1050,1575814095.8806014,1.6437929187910698
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1060,1575814095.9783401,1.501965020774177
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1070,1575814096.0760787,1.565697509598262
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1080,1575814096.1748145,0.9055636276089447
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1090,1575814096.2735503,2.1775098885496487
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1100,1575814096.3682976,0.6924353727690082
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1110,1575814096.4700253,1.9638398972540556
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1120,1575814096.5687606,1.3105085629706883
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1130,1575814096.6664999,1.0101246735205454
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1140,1575814096.7652357,1.417746247698216
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1150,1575814096.8629742,1.2759330683301136
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1160,1575814096.9597151,1.1098435952197554
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1170,1575814097.0574546,1.4551120328475342
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1180,1575814097.153198,1.2908096738620882
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1190,1575814097.2509365,1.6117939420428757
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1200,1575814097.3466806,1.7617478060972713
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1210,1575814097.4464138,1.3413000055955622
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1220,1575814097.5441523,1.4263808927355337
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1230,1575814097.6408937,1.4698535566032818
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1240,1575814097.73963,1.2863757750196974
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1250,1575814097.8383658,0.9828986339884
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1260,1575814097.9351068,1.1804007961255705
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1270,1575814098.0358377,1.1773445438673769
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1280,1575814098.1335762,1.5499198585302034
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1290,1575814098.2323127,1.3298782311460242
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1300,1575814098.331048,0.9506641360319374
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1310,1575814098.4317787,1.6513222311037747
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1320,1575814098.5295172,1.5186508290484901
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1330,1575814098.6282532,1.3390717005587525
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1340,1575814098.725992,1.0653527562474014
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1350,1575814098.823731,1.3414612562740187
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1360,1575814098.9214687,1.5239298590092414
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1370,1575814099.021202,1.6091146026491085
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1380,1575814099.1199384,0.6693996626123417
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1390,1575814099.217677,0.9657673131187374
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1400,1575814099.3154156,1.261024221336062
laplace,1575814085.6210399,tensor(0.),tensor(30.),tensor(0.4000),2.0,1410,1575814099.4161463,1.164300258940103
